,Date,Tweet,Label
437,2020-07-08,ojk tolak batas modal turun respons broker,Negatif
438,2020-07-08,testimoni industri motor vokasi pasok tenaga terampil,Negatif
439,2020-07-08,bentjok cecar intip sidang lanjut skandal jiwasraya,Negatif
440,2020-07-08,sidang tahun mpr geser agustus jokowi hadir,Negatif
441,2020-07-08,terobos bri buka rekening bank,Positif
442,2020-07-08,sinopsis kidnap tayang malam bioskop trans tv,Negatif
443,2020-07-08,tutup pasar rupiah kuat rp us,Positif
444,2020-07-08,kai pasti phk bonus karyawan hapus,Positif
445,2020-07-08,rangkap jabat komisaris bumn tanri abeng,Negatif
446,2020-07-08,album red velvets puncak tangga lagu itunes negara,Negatif
447,2020-07-08,jual ritel ri nyungsep dolar singapura tipis,Netral
448,2020-07-08,erick thohir kpk konsultasi dana pen bumn rp t,Positif
449,2020-07-08,bamsoet jokowi gratis listrik juta guna,Positif
450,2020-07-08,new normal ojk restrukturisasi kredit bank lambat,Netral
451,2020-07-08,uji dg bi doni cecar dpr revisi uu redenominasi,Negatif
452,2020-07-08,uji dg bi doni cecar dpr revisi uu redenominasi,Negatif
453,2020-07-08,duo bri bca borong asing ihsg kuat tutup,Positif
454,2020-07-08,riset baru pengaruh covid rusa otak,Negatif
455,2020-07-08,awan gerak cepat pangkas birokrasi anggar covid,Positif
456,2020-07-08,jiwasraya sehat tawar bunga,Negatif
457,2020-07-08,rekor total corona ri pasien,Netral
458,2020-07-08,potensi lulus vokasi beasiswa kuliah wirausaha,Negatif
459,2020-07-08,jempol rupiah cetak hattrick juara asia,Positif
460,2020-07-08,komersialisasi tes corona mpr perintah turun tangan,Negatif
461,2020-07-08,lawan donald trump kanye west menang milu as,Negatif
462,2020-07-08,catat ya cair jamsostek kena pajak progresif,Negatif
463,2020-07-08,rekor harga emas dunia tembus us oz,Positif
464,2020-07-08,butuh dana rp t kembang obat covid,Positif
465,2020-07-08,harga emas tembus us tinggi,Positif
466,2020-07-08,rekor positif corona ri,Netral
467,2020-07-08,catat ka jarak pes juli kai access,Negatif
468,2020-07-08,mohon maaf terima cpns tiada,Negatif
469,2020-07-08,jarak aman sepeda pandemi corona,Negatif
470,2020-07-08,bangkrut ritel mode topshop tutup,Negatif
471,2020-07-08,heboh belanja pakai plastik denda rp ribu fakta,Negatif
472,2020-07-08,heboh belanja pakai plastik denda rp ribu fakta,Negatif
473,2020-07-08,rekor positif corona ri capai,Netral
474,2020-07-08,kirakira dpr pilih nih deputi gubernur bi,Negatif
475,2020-07-08,modus fraud jiwasraya saham gurem borong reksa dana,Negatif
476,2020-07-08,rekor corona indonesia,Netral
477,2020-07-08,putri arab gelar nikah pandemi covid,Negatif
478,2020-07-08,gowes pandemi lho jarak aman sepeda,Negatif
479,2020-07-08,uang redenominasi rp rp,Negatif
480,2020-07-08,cuan gede harga emas rp gram,Positif
481,2020-07-08,laut china selatan panas nasihat rusia aschina,Positif
482,2020-07-08,adb utang kasih utang tangan corona,Negatif
483,2020-07-08,kena corona pasien hipertensi diabetes fatal,Negatif
484,2020-07-08,optimal dana pen bank mandiri fokus padat karya,Positif
485,2020-07-08,ssst kereta china operasi bal lho,Positif
486,2020-07-08,ri harta karun migas besar arafura selatan,Positif
487,2020-07-08,duh putra mantan presiden laku suap cuci uang,Negatif
488,2020-07-08,so sweet bts utama didik kuliah s,Negatif
489,2020-07-08,gagal zaman soeharto food estate jokowi,Negatif
490,2020-07-08,jreeeng diamdiam erick thohir sambang kpk rp t,Negatif
491,2020-07-08,asuransi dapen nakal ojk kasih sanksi denda,Negatif
492,2020-07-08,asuransi dapen nakal ojk kasih sanksi denda,Negatif
493,2020-07-08,ya ampun selebgram follower juta tipu lho,Negatif
494,2020-07-08,hore digitalisasi spbu serentak agustus,Negatif
495,2020-07-08,juta lowong kerja ramal buka,Positif
496,2020-07-08,hore iur bp jamsostek pangkas gaji utuh,Positif
497,2020-07-08,asyik bioskop indonesia buka juli,Positif
498,2020-07-08,pertamina digitalisasi noozle spbu dampak sdm,Negatif
499,2020-07-08,sedih corona jatim tinggal,Netral
500,2020-07-08,anak sekolah rumah jual seragam ambles,Negatif
501,2020-07-08,deputi gubernur bi tetap dpr pekan,Negatif
502,2020-07-08,dunkin donuts tutup gerai ujung,Negatif
503,2020-07-08,ri borong pesawat osprey tanker terbang buat as,Negatif
504,2020-07-08,ungkap alas dki catat rekor positif covid,Netral
505,2020-07-08,minim sentimen positif dow futures kuat tipis,Positif
506,2020-07-08,menaker tenaga kerja asing proyek mangkrak,Netral
507,2020-07-08,gegara corona outstanding kredit perban tumbuh negatif,Negatif
508,2020-07-08,investor kian ri harga sbn apresiasi,Positif
509,2020-07-08,pandemi bumi cicil utang us juta,Negatif
510,2020-07-08,orang kaya ri ramairamai sewa jet pribadi tanda,Negatif
511,2020-07-08,puas emas us nih,Positif
512,2020-07-08,puas emas us nih,Positif
513,2020-07-08,berkat digital nozzle bbm subsidi sasar,Negatif
514,2020-07-08,luhutprabowo duet olah rare earth,Positif
515,2020-07-08,mandek bisnis holding ptpn rombak habis,Negatif
516,2020-07-08,ali mundakir bos elnusa,Negatif
517,2020-07-08,ungkap diamdiam kpk erick thohir diskusi,Negatif
518,2020-07-08,rp rp gambar pahlawan rp,Negatif
519,2020-07-08,lemah letih lesu jual mobil gairah,Positif
520,2020-07-08,menteri jokowi bahaya banget,Negatif
521,2020-07-08,jual ritel anjlok kemenhan beli alutsista rp t,Netral
522,2020-07-08,risiko burden sharing pemerintahbi,Negatif
523,2020-07-08,negara asean satu hadap dampak pandemi covid,Positif
524,2020-07-08,orangorang kaya antre sewa jet pribadi takut corona,Negatif
525,2020-07-08,ragu wall street buka pasuk jalur hijau,Positif
526,2020-07-08,aksiaksi prabowo subianto menteri jokowi,Negatif
527,2020-07-08,sentil menteri jokowi kerja keras biasabiasa,Negatif
528,2020-07-08,rebound data ekonomi vs corona kuat,Negatif
529,2020-07-08,sewa jet pribadi corona orang kaya terbang,Negatif
530,2020-07-08,titah prabowo ancam perang aschina laut china selatan,Netral
531,2020-07-08,diamdiam kpk daftar bumn kawal erick thohir,Negatif
532,2020-07-08,diamdiam kpk daftar bumn kawal erick thohir,Negatif
533,2020-07-08,rupiah jempol kemarin jempol kah,Positif
534,2020-07-09,bikin ihsg tembus saham cuan pahlawan,Positif
535,2020-07-09,prabowo mas nadiem pesan khusus jokowi,Negatif
536,2020-07-09,makas nasdaq wall street kuat nih,Positif
537,2020-07-09,rupiah kayak kuat lanjut,Positif
538,2020-07-09,lanjur masuk investasi bodong laku,Negatif
539,2020-07-09,ooo bikin corona ri tembus rekor,Netral
540,2020-07-09,gawat indiafilipina gabung militer as lawan china,Netral
541,2020-07-09,alert covid global tembus juta orang,Netral
542,2020-07-09,anies dki cetak rekor positif covid,Netral
543,2020-07-09,bak kota mati nonton ronaldo messi,Negatif
544,2020-07-09,cetak quattrick rupiah biar jempol,Positif
545,2020-07-09,johnson johnson desak setop jual bedak bayi global,Negatif
546,2020-07-09,dana asing masuk ihsg coba level,Positif
547,2020-07-09,harga emas antam flat rp emas gadai juta,Positif
548,2020-07-09,tani prabowo jokowi tinjau food estate kalteng,Negatif
549,2020-07-09,virtual photoshoot ngehits lhosiapa udah nyoba model fotografer virtual photoshoot,Negatif
550,2020-07-09,mumpung booming udah nyoba dijadiin bisnis bom,Negatif
551,2020-07-09,ihsg deret saham murah pilih,Positif
552,2020-07-09,ihsg deret saham murah pilih,Positif
553,2020-07-09,simak kabar emiten cari cuan,Positif
554,2020-07-09,duh utang gunung ernst young ragu bisnis airasia,Netral
555,2020-07-09,trump usir mahasiswa asing as,Negatif
556,2020-07-09,kuat ihsg tembus simak ulas broker,Positif
557,2020-07-09,buka pasar rupiah stagnan rp us,Netral
558,2020-07-09,prabowo cs jokowi kondisi keri,Negatif
559,2020-07-09,jokowi prabowo borong alutsista pt pindad,Negatif
560,2020-07-09,investor berani main api rupiah kuat,Positif
561,2020-07-09,cair dana bp jamsostek awas kena pajak progresif,Negatif
562,2020-07-09,corona rusa otak riset,Negatif
563,2020-07-09,kuak modus investasi jiwasraya saham gurem goreng,Negatif
564,2020-07-09,tembus ihsg siapsiap ngegas,Positif
565,2020-07-09,jokowi marah menteri kerja cuti,Negatif
566,2020-07-09,rupiah redenominasi rp rp,Negatif
567,2020-07-09,harvard business school bongkar rahasia sukses bts ya,Negatif
568,2020-07-09,jokowi ngeri ekonomi kuartal iii,Netral
569,2020-07-09,landa profit taking saham bank gugur,Negatif
570,2020-07-09,gokil tembus us oz cuan emas capai,Positif
571,2020-07-09,wib rupiah kuat rp us,Positif
572,2020-07-09,wib rupiah kuat rp us,Positif
573,2020-07-09,ancam usir trump nasib mahasiswa ri as,Negatif
574,2020-07-09,trump as xi jinping putin ramal pimpin dunia,Netral
575,2020-07-09,keren driver grab lengkap proteksi tampak,Negatif
576,2020-07-09,ungkap jiwasraya bobrok,Negatif
577,2020-07-09,sosok bobol bni rp t tangkap serbia,Netral
578,2020-07-09,sinyal ekonomi baik bursa asia hijau,Positif
579,2020-07-09,jokowi menteri ganti channel mode krisis,Netral
580,2020-07-09,rupiah kuat pakai masker,Positif
581,2020-07-09,dirut emiten migas milik grup bakrie,Negatif
582,2020-07-09,hantu gentayang gagal bayar rugi rp t,Netral
583,2020-07-09,kemnaker atur pangkas iur bp jamsostek selesai,Negatif
584,2020-07-09,libur seru terbang palsu taiwan,Negatif
585,2020-07-09,android luncur google september,Negatif
586,2020-07-09,pasien covid as kapasitas rs penuh,Netral
587,2020-07-09,geber rp emas antam rp,Positif
588,2020-07-09,cuan corona sewa kapal tanker rp jutahari,Positif
589,2020-07-09,lockdown kota serbia ricuh,Netral
590,2020-07-09,turki krisis mata uang inflasi lesat,Netral
591,2020-07-09,wib rupiah stagnan rp us,Netral
592,2020-07-09,wib rupiah stagnan rp us,Netral
593,2020-07-09,gandeng kasikornbank modal bank maspion rp t,Negatif
594,2020-07-09,harga emas rekor us oz kabar bitcoin,Positif
595,2020-07-09,maria si bobol bni rp t tangkap gerak saham bni,Netral
596,2020-07-09,gilir emas gadai stagan harga rp gram,Netral
597,2020-07-09,tangkap cerita maria pauline lumowa bobol bni rp t,Netral
598,2020-07-09,kabar shell mundur blok masela reaksi inpex,Negatif
599,2020-07-09,stok bensin as turun harga minyak peleset,Netral
600,2020-07-09,dpr panggil anak buah basuki bahas tabung rumah rakyat,Negatif
601,2020-07-09,cetak rekor harga batu bara langsung melempem,Netral
602,2020-07-09,pakai helikopter merah putih jokowiprabowo cek food estate,Negatif
603,2020-07-09,banggar rapat bareng sri mulyani cs bahas rapbn,Negatif
604,2020-07-09,asyik harga pertalite spbu jual rp liter,Positif
605,2020-07-09,jokowi ingat menteri sense of crisis,Negatif
606,2020-07-09,kabar pinjam rp m bentjok aku tahir,Negatif
607,2020-07-09,ihsg lanjut reli dekat level sesi i,Positif
608,2020-07-09,blokir trump tiktok bahaya,Negatif
609,2020-07-09,jelas menko polhukam tangkap bobol bni,Netral
610,2020-07-09,alim markus bukabukaan jual bank maspion bank thailand,Negatif
611,2020-07-09,wib rupiah lemah rp us,Netral
612,2020-07-09,wib rupiah lemah rp us,Netral
613,2020-07-09,gegara china kurs dolar australia rp,Positif
614,2020-07-09,tembus rm prospek cpo,Positif
615,2020-07-09,warning jokowi menteri anggar jumbo,Negatif
616,2020-07-09,aschina kebut vaksin obat covid tan kalung ajaib,Negatif
617,2020-07-09,ri ambang resesi apbn mampet jokowi kecewa,Netral
618,2020-07-09,buron habis bobol bni rp t duit,Negatif
619,2020-07-09,saing google telkom bangun pusat data kelas dunia bekas,Positif
620,2020-07-09,lolos lamar kerja corona tips trik,Negatif
621,2020-07-09,dagang tahan krisis corona selamat,Negatif
622,2020-07-09,ri butuh digital currency ubah rp rp,Negatif
623,2020-07-09,tka konawe polemik jelas gamblang menaker ida,Negatif
624,2020-07-09,rupiah kuat untun malumalu,Positif
625,2020-07-09,jokowi kesal banget menteri,Negatif
626,2020-07-09,gelar rups juli saham bca rp,Positif
627,2020-07-09,negara cari vaksin obat covid tan kalung ajaib,Negatif
628,2020-07-09,program juta rumah jokowi habis bensin,Negatif
629,2020-07-09,sarjana vokasi plus minus cari kampus,Negatif
630,2020-07-09,deret giat larang sekolah tatap muka,Negatif
631,2020-07-09,lemah kurs dolar singapura kuat,Negatif
632,2020-07-09,lemah kurs dolar singapura kuat,Negatif
633,2020-07-09,mahfud md buru maria lumowa senyap,Negatif
634,2020-07-09,wib rupiah lemah rp us,Netral
635,2020-07-09,garansi kampus jamin lulus vokasi kompeten,Negatif
636,2020-07-09,sesi i mantap kuat sesi ii ihsg tenaga,Positif
637,2020-07-09,emas palsu geger selundup emas kg,Negatif
638,2020-07-09,aduh ramal ri resesi,Netral
639,2020-07-09,trik didik vokasi tarik datang artis lho,Negatif
640,2020-07-09,maria pauline list bobol bank triliun,Negatif
641,2020-07-09,asumsi makro tetap rupiah range rp us,Positif
642,2020-07-09,damping wapres pesan mendikbud sekolah buka,Negatif
643,2020-07-09,pmn rp m direksi perindo rombak erick thohir,Positif
644,2020-07-09,virus corona sebar udara aman,Negatif
645,2020-07-09,pajak kacau balau dapat negara minus juni,Netral
646,2020-07-09,ekonomi kuartal iii ngeri bayang jokowi,Netral
647,2020-07-09,salah kaprah minum obat hiv kebal corona,Negatif
648,2020-07-09,rezeki anak saleh donnie yen main film hollywood,Negatif
649,2020-07-09,tampak lumbung pangan duet jokowiprabowo,Negatif
650,2020-07-09,tiru iphone samsung jual smartphone charger,Negatif
651,2020-07-09,defisit apbn capai rp t semester i,Netral
652,2020-07-09,defisit apbn capai rp t semester i,Netral
653,2020-07-09,wib rupiah stagnan rp us,Netral
654,2020-07-09,jokowiprabowo duet hidup lumbung pangan era soeharto,Negatif
655,2020-07-09,erick thohir vaksin moga salah,Netral
656,2020-07-09,babat rupiah riyal arab saudi rp,Positif
657,2020-07-09,harga emas dunia tembus rekor cek koin dinar,Positif
658,2020-07-09,kembang raksasa kuasa lahan jabodetabek,Positif
659,2020-07-09,skandal jiwasraya sidang bentjok cs hadir ratus saksi,Negatif
660,2020-07-09,dear milenial gadis desa cuan rp m tahun,Negatif
661,2020-07-09,sambut earning season bursa eropa kuat tpis sesi,Positif
662,2020-07-09,hai warga tangsel wali kota airin kasih diskon pbb,Positif
663,2020-07-09,cegah covid erick thohir masker tren,Negatif
664,2020-07-09,pabrik semen exholcim dividen nila rp m,Positif
665,2020-07-09,redenominasi rp rp sri mulyani jangka tengah,Negatif
666,2020-07-09,aksi duet jokowiprabowo lahan eks gambut era soeharto,Negatif
667,2020-07-09,presiden korsel sandung keras seksual,Negatif
668,2020-07-09,kaget sri mulyani ramal ekonomi ri minus,Netral
669,2020-07-09,tutup pasar rupiah kuat rp us,Positif
670,2020-07-09,mantap jiwa tukang sampah terima harvard law school,Negatif
671,2020-07-09,shell cabut blok masela pertamina minat join,Negatif
672,2020-07-09,shell cabut blok masela pertamina minat join,Negatif
673,2020-07-09,sinopsis underworld blood wars tayang malam trans tv,Negatif
674,2020-07-09,dpr sentil tapera khawatir jiwasraya jilid ii,Negatif
675,2020-07-09,diamdiam erick thohir sowan kpk kawal dana rp t,Negatif
676,2020-07-09,pakai twitter langgan bayar,Negatif
677,2020-07-09,bpd bca bank cimb triliun sri mulyani,Positif
678,2020-07-09,lolos pkpu nasib taksi express,Negatif
679,2020-07-09,wow youtuber beli alphard,Negatif
680,2020-07-09,buruh ri mahal produktif investor lari vietnam,Netral
681,2020-07-09,yes rupiah cetak quattrick ragu jempol,Positif
682,2020-07-09,asing arah ihsg pelanting poin sesi tutup,Netral
683,2020-07-09,anggur double digit,Positif
684,2020-07-09,bos samsung kakao orang kaya korea selatan,Negatif
685,2020-07-09,incar ritel danareksa gadai luncur gadai efek,Negatif
686,2020-07-09,praktik investasi jiwasraya saham gurem goreng,Negatif
687,2020-07-09,dirjen nih pajak anjlok semester i,Netral
688,2020-07-09,intip simulasi resepsi nikah gedung pandemi,Negatif
689,2020-07-09,rekor hari corona ri pasien,Netral
690,2020-07-09,jual loyo exholcim pangkas target bidik pasar as,Netral
691,2020-07-09,berat vokasi tantang pandemi,Negatif
692,2020-07-09,berat vokasi tantang pandemi,Negatif
693,2020-07-09,duh klaster capa bandung an positif covid,Netral
694,2020-07-09,positif corona ri juli tembus,Netral
695,2020-07-09,pangeran arab saudi lapor tinggal,Negatif
696,2020-07-09,pasca who indonesia aku virus corona layang udara,Netral
697,2020-07-09,smf terbit obligasi rp t bocor kupon,Positif
698,2020-07-09,jokowi geram tol terowongan ri lelet fakta,Negatif
699,2020-07-09,investor cari aman harga obligasi ri langsung kuat,Positif
700,2020-07-09,meeting zoom bosan hewan bantu,Negatif
701,2020-07-09,makna katakata jokowi ngeri bahaya krisis,Negatif
702,2020-07-09,receh grab sumbang rp m ekonomi manado,Negatif
703,2020-07-09,mayoritas bursa asia kuat bursa china juara,Positif
704,2020-07-09,kang emil gimana nih klaster capa an kena covid,Negatif
705,2020-07-09,kawal jokowi blusukan cek lumbung pangan prabowo sinergi,Negatif
706,2020-07-09,pecah rekor positif corona ri,Netral
707,2020-07-09,harga emas us oz murah siapsiap us,Positif
708,2020-07-09,saham roket ihsg merah kras garuda terbang,Positif
709,2020-07-09,ssst diskriminasi harga netflix youtube ri,Negatif
710,2020-07-09,lcs panas indiafilipina rapat as pepet china,Netral
711,2020-07-09,menlu china woles bahas as damai nih,Positif
712,2020-07-09,menlu china woles bahas as damai nih,Positif
713,2020-07-09,terobos nadiem dana bos beli pulsa loh,Negatif
714,2020-07-09,emiten depak bursa efek,Netral
715,2020-07-09,jabat thr belanja pegawai turun q,Netral
716,2020-07-09,jokowiprabowo kompak tinjau lumbung pangan eks era soeharto,Negatif
717,2020-07-09,ungkap bukti virus corona sebar udara,Netral
718,2020-07-09,duet jokowiprabowo rang krisis pangan,Negatif
719,2020-07-09,positif corona ri jokowi lampu merah,Netral
720,2020-07-09,catat jokowi mandat prabowo urus lumbung pangan ri,Negatif
721,2020-07-09,otomotif lesu bos indomobil jual ambles q,Netral
722,2020-07-09,nikah massal vokasiindustri bos kopi kenang,Negatif
723,2020-07-09,duh bagas kuyhaa jual software tokopedia shopee,Negatif
724,2020-07-09,misteri mati pangeran saudi,Negatif
725,2020-07-09,intip canggih alat rapid test righa covid made in ri,Negatif
726,2020-07-09,dow futures cs lemah wall street peluang buka merah,Netral
